operation,timestamp,datetime,cpu_percent,memory_mb,execution_time_ms
prepare_profile,1749701949.3018425,2025-06-12 13:19:09.301,13.28,8.67,0.2338699996471405
prepare_profile,1749701949.3032906,2025-06-12 13:19:09.303,16.79,7.14,0.21961500169709325
key_establishment,1749701949.3044555,2025-06-12 13:19:09.304,21.5,4.74,0.2885209978558123
key_establishment,1749701949.3060806,2025-06-12 13:19:09.306,23.91,5.05,0.21325901616364717
key_establishment,1749701949.307511,2025-06-12 13:19:09.307,16.19,5.71,0.31042101909406483
register_euicc,1749701949.3085382,2025-06-12 13:19:09.308,12.45,5.79,0.163621996762231
key_establishment,1749701949.3099809,2025-06-12 13:19:09.309,17.4,6.04,0.20087501616217196
create_isdp,1749701949.3112643,2025-06-12 13:19:09.311,6.87,4.31,0.17168899648822844
register_euicc,1749701949.3122234,2025-06-12 13:19:09.312,12.62,4.78,0.14598100096918643
install_profile,1749701949.3138967,2025-06-12 13:19:09.313,29.46,8.03,0.30309398425742984
create_isdp,1749701949.3152397,2025-06-12 13:19:09.315,7.2,2.36,0.1770959934219718
enable_profile,1749701949.3161583,2025-06-12 13:19:09.316,10.31,2.96,0.11881301179528236
install_profile,1749701949.3174815,2025-06-12 13:19:09.317,28.94,9.02,0.23742701159790158
install_profile,1749701949.3189151,2025-06-12 13:19:09.318,22.39,10.17,0.16766099724918604
enable_profile,1749701949.319689,2025-06-12 13:19:09.319,10.19,1.85,0.09055700502358377
key_establishment,1749701949.321078,2025-06-12 13:19:09.321,20.64,6.31,0.26976599474437535
install_profile,1749701949.322025,2025-06-12 13:19:09.322,20.25,6.73,0.14305301010608673
status_verification,1749701949.3232584,2025-06-12 13:19:09.323,3.01,0.88,0.7238909893203527
status_verification,1749701949.3243876,2025-06-12 13:19:09.324,3.05,1.04,0.09854399831965566
key_establishment,1749701949.3255942,2025-06-12 13:19:09.325,21.32,5.94,0.31295401277020574
status_verification,1749701949.326221,2025-06-12 13:19:09.326,3.3,0.76,0.07367899524979293
status_verification,1749701949.328452,2025-06-12 13:19:09.328,3.35,1.41,0.7691359787713736
status_verification,1749701949.3294718,2025-06-12 13:19:09.329,3.79,0.75,0.09012498776428401
status_verification,1749701949.330449,2025-06-12 13:19:09.330,3.63,0.59,0.06861900328658521
prepare_profile,1749701949.336664,2025-06-12 13:19:09.336,13.62,6.42,0.19547200645320117
prepare_profile,1749701949.337617,2025-06-12 13:19:09.337,17.16,7.27,0.15099899610504508
key_establishment,1749701949.3391993,2025-06-12 13:19:09.339,17.26,3.76,0.2836839994415641
key_establishment,1749701949.3400958,2025-06-12 13:19:09.340,16.32,6.18,0.2083730068989098
key_establishment,1749701949.3413196,2025-06-12 13:19:09.341,19.98,6.45,0.15354400966316462
key_establishment,1749701949.3425372,2025-06-12 13:19:09.342,23.02,5.44,0.15379698015749454
register_euicc,1749701949.343216,2025-06-12 13:19:09.343,10.89,5.4,0.10552999447099864
register_euicc,1749701949.344057,2025-06-12 13:19:09.344,11.22,5.44,0.09206798858940601
create_isdp,1749701949.3446262,2025-06-12 13:19:09.344,8.14,3.96,0.07140301750041544
create_isdp,1749701949.3451161,2025-06-12 13:19:09.345,8.26,2.31,0.06489999941550195
install_profile,1749701949.3458977,2025-06-12 13:19:09.345,20.45,7.55,0.15999699826352298
install_profile,1749701949.3465292,2025-06-12 13:19:09.346,25.14,9.48,0.12746299034915864
enable_profile,1749701949.3469524,2025-06-12 13:19:09.346,10.69,2.02,0.0470649974886328
enable_profile,1749701949.3475032,2025-06-12 13:19:09.347,11.29,1.9,0.046550005208700895
install_profile,1749701949.3478892,2025-06-12 13:19:09.347,24.68,9.22,0.05740099004469812
install_profile,1749701949.3482637,2025-06-12 13:19:09.348,23.85,10.98,0.059318001149222255
key_establishment,1749701949.3488195,2025-06-12 13:19:09.348,22.42,6.86,0.12136998702771962
key_establishment,1749701949.3492465,2025-06-12 13:19:09.349,19.22,5.55,0.09904801845550537
status_verification,1749701949.3497722,2025-06-12 13:19:09.349,3.55,0.89,0.3176869940944016
status_verification,1749701949.3503737,2025-06-12 13:19:09.350,3.34,0.56,0.25918500614352524
status_verification,1749701949.350618,2025-06-12 13:19:09.350,3.25,0.59,0.023644999600946903
status_verification,1749701949.350973,2025-06-12 13:19:09.350,3.15,1.4,0.023882981622591615
status_verification,1749701949.351593,2025-06-12 13:19:09.351,3.62,0.89,0.040229002479463816
status_verification,1749701949.3518798,2025-06-12 13:19:09.351,3.33,1.25,0.03112098784185946
prepare_profile,1749701949.694531,2025-06-12 13:19:09.694,13.4,7.49,0.2348709967918694
key_establishment,1749701949.6965528,2025-06-12 13:19:09.696,21.84,3.82,0.3453490207903087
key_establishment,1749701949.6983602,2025-06-12 13:19:09.698,23.3,6.73,0.21527701755985618
register_euicc,1749701949.7003422,2025-06-12 13:19:09.700,15.15,4.45,0.2536939864512533
create_isdp,1749701949.70204,2025-06-12 13:19:09.702,6.84,2.59,0.16901499475352466
install_profile,1749701949.7037513,2025-06-12 13:19:09.703,27.62,9.43,0.3311710024718195
enable_profile,1749701949.7053044,2025-06-12 13:19:09.705,11.45,2.8,0.11749000987038016
install_profile,1749701949.7069666,2025-06-12 13:19:09.706,20.2,10.81,0.19080998026765883
key_establishment,1749701949.7085614,2025-06-12 13:19:09.708,20.26,6.83,0.35195701639167964
status_verification,1749701949.7103517,2025-06-12 13:19:09.710,2.75,1.2,0.7842330087441951
status_verification,1749701949.711405,2025-06-12 13:19:09.711,3.57,1.21,0.08681797771714628
status_verification,1749701949.7124217,2025-06-12 13:19:09.712,3.49,0.91,0.07735600229352713
prepare_profile,1749701949.8083832,2025-06-12 13:19:09.808,13.14,5.07,0.24106897762976587
key_establishment,1749701949.810357,2025-06-12 13:19:09.810,23.47,6.62,0.3442350134719163
key_establishment,1749701949.8119595,2025-06-12 13:19:09.811,19.76,3.84,0.2161230077035725
register_euicc,1749701949.8135345,2025-06-12 13:19:09.813,13.99,5.49,0.1679989800322801
create_isdp,1749701949.8152707,2025-06-12 13:19:09.815,7.63,4.11,0.2077370008919388
install_profile,1749701949.8171234,2025-06-12 13:19:09.817,24.59,10.97,0.3973660059273243
enable_profile,1749701949.8190684,2025-06-12 13:19:09.819,8.05,3.23,0.1606210134923458
install_profile,1749701949.8206646,2025-06-12 13:19:09.820,29.12,8.79,0.18232999718748033
key_establishment,1749701949.8237734,2025-06-12 13:19:09.823,21.36,6.29,0.6828460027463734
status_verification,1749701949.8258562,2025-06-12 13:19:09.825,3.66,1.27,0.8219130104407668
status_verification,1749701949.82704,2025-06-12 13:19:09.827,3.13,0.7,0.09370598127134144
status_verification,1749701949.828041,2025-06-12 13:19:09.828,3.63,0.65,0.07781200110912323
prepare_profile,1749701949.9691596,2025-06-12 13:19:09.969,15.59,8.16,0.18019898561760783
key_establishment,1749701949.970626,2025-06-12 13:19:09.970,19.12,4.38,0.2515080268494785
key_establishment,1749701949.9721062,2025-06-12 13:19:09.972,21.46,3.25,0.19962197984568775
register_euicc,1749701949.9748254,2025-06-12 13:19:09.974,14.27,2.99,0.44406900997273624
create_isdp,1749701949.97718,2025-06-12 13:19:09.977,9.48,2.54,0.19888998940587044
install_profile,1749701949.978941,2025-06-12 13:19:09.978,23.69,9.06,0.3236119810026139
enable_profile,1749701949.9813302,2025-06-12 13:19:09.981,8.69,1.94,0.17656901036389172
install_profile,1749701949.982936,2025-06-12 13:19:09.982,23.63,9.55,0.18340698443353176
key_establishment,1749701949.984854,2025-06-12 13:19:09.984,16.69,3.34,0.35761299659498036
status_verification,1749701949.9868014,2025-06-12 13:19:09.986,3.65,0.55,0.7660940173082054
status_verification,1749701949.9881225,2025-06-12 13:19:09.988,2.91,0.76,0.11229200754314661
status_verification,1749701949.9892771,2025-06-12 13:19:09.989,3.71,0.71,0.0793939980212599
prepare_profile,1749701950.054583,2025-06-12 13:19:10.054,15.71,4.27,0.21298200590535998
prepare_profile,1749701950.0555592,2025-06-12 13:19:10.055,13.67,6.33,0.1468900009058416
prepare_profile,1749701950.0566463,2025-06-12 13:19:10.056,17.67,7.91,0.14151001232676208
prepare_profile,1749701950.057524,2025-06-12 13:19:10.057,12.4,5.99,0.13260802370496094
key_establishment,1749701950.0586312,2025-06-12 13:19:10.058,22.22,6.67,0.2966299944091588
key_establishment,1749701950.0597043,2025-06-12 13:19:10.059,19.1,4.97,0.23147297906689346
key_establishment,1749701950.0609024,2025-06-12 13:19:10.060,23.73,6.26,0.0511010002810508
key_establishment,1749701950.0612342,2025-06-12 13:19:10.061,21.27,5.88,0.05163499736227095
key_establishment,1749701950.061439,2025-06-12 13:19:10.061,16.07,4.65,0.03956299042329192
key_establishment,1749701950.061619,2025-06-12 13:19:10.061,16.38,4.8,0.033629999961704016
key_establishment,1749701950.0618014,2025-06-12 13:19:10.061,20.5,3.66,0.02785801189020276
key_establishment,1749701950.0620728,2025-06-12 13:19:10.062,23.86,5.14,0.03739001112990081
register_euicc,1749701950.062278,2025-06-12 13:19:10.062,14.34,5.4,0.031982985092327
register_euicc,1749701950.0624418,2025-06-12 13:19:10.062,11.71,4.84,0.024927023332566023
register_euicc,1749701950.0625992,2025-06-12 13:19:10.062,12.11,3.32,0.024982000468298793
register_euicc,1749701950.0627594,2025-06-12 13:19:10.062,15.05,5.29,0.023676984710618854
create_isdp,1749701950.062988,2025-06-12 13:19:10.062,9.06,2.99,0.02781400689855218
create_isdp,1749701950.063184,2025-06-12 13:19:10.063,9.58,3.04,0.024609005777165294
create_isdp,1749701950.0633457,2025-06-12 13:19:10.063,9.3,3.63,0.020917010260745883
create_isdp,1749701950.0634995,2025-06-12 13:19:10.063,7.01,4.1,0.020912993932142854
install_profile,1749701950.0637176,2025-06-12 13:19:10.063,21.81,8.27,0.07111299782991409
install_profile,1749701950.0640216,2025-06-12 13:19:10.064,24.87,8.33,0.059640005929395556
install_profile,1749701950.0642521,2025-06-12 13:19:10.064,22.99,8.5,0.04851102130487561
enable_profile,1749701950.0644226,2025-06-12 13:19:10.064,11.23,2.09,0.02059500548057258
install_profile,1749701950.064703,2025-06-12 13:19:10.064,21.28,8.94,0.05262199556455016
enable_profile,1749701950.064898,2025-06-12 13:19:10.064,8.26,1.55,0.020677020074799657
enable_profile,1749701950.0651677,2025-06-12 13:19:10.065,10.74,1.63,0.020929990569129586
enable_profile,1749701950.0653515,2025-06-12 13:19:10.065,8.39,2.35,0.019005005015060306
install_profile,1749701950.065526,2025-06-12 13:19:10.065,23.86,10.95,0.02963599399663508
install_profile,1749701950.0657017,2025-06-12 13:19:10.065,25.67,7.71,0.02536000101827085
install_profile,1749701950.0658834,2025-06-12 13:19:10.065,22.95,8.21,0.026991998311132193
install_profile,1749701950.0661564,2025-06-12 13:19:10.066,26.43,9.13,0.032966985600069165
key_establishment,1749701950.0663683,2025-06-12 13:19:10.066,17.72,4.15,0.061978003941476345
key_establishment,1749701950.0666256,2025-06-12 13:19:10.066,17.51,7.12,0.05545199383050203
key_establishment,1749701950.0668597,2025-06-12 13:19:10.066,20.08,6.53,0.05862000398337841
key_establishment,1749701950.067077,2025-06-12 13:19:10.067,17.44,4.4,0.05079800030216575
status_verification,1749701950.0674639,2025-06-12 13:19:10.067,3.29,0.72,0.2748279948718846
status_verification,1749701950.067915,2025-06-12 13:19:10.067,3.31,0.59,0.2553689992055297
status_verification,1749701950.068162,2025-06-12 13:19:10.068,3.2,0.89,0.12585599324665964
status_verification,1749701950.0683098,2025-06-12 13:19:10.068,3.69,0.54,0.015794998034834862
status_verification,1749701950.0685115,2025-06-12 13:19:10.068,3.21,0.74,0.10846398072317243
status_verification,1749701950.0687084,2025-06-12 13:19:10.068,3.28,1.13,0.09414899977855384
status_verification,1749701950.0688283,2025-06-12 13:19:10.068,3.17,0.62,0.014005985576659441
status_verification,1749701950.0690148,2025-06-12 13:19:10.069,3.42,1.27,0.014682009350508451
status_verification,1749701950.0691373,2025-06-12 13:19:10.069,3.12,1.13,0.013982004020363092
status_verification,1749701950.0692358,2025-06-12 13:19:10.069,3.29,1.23,0.012042000889778137
status_verification,1749701950.0693307,2025-06-12 13:19:10.069,2.65,1.41,0.011503027053549886
status_verification,1749701950.0694275,2025-06-12 13:19:10.069,3.11,1.29,0.01183900167234242
prepare_profile,1749701950.1655014,2025-06-12 13:19:10.165,14.27,6.86,0.24353800108656287
prepare_profile,1749701950.1666768,2025-06-12 13:19:10.166,16.08,6.29,0.18478601123206317
prepare_profile,1749701950.1678987,2025-06-12 13:19:10.167,17.34,8.56,0.16687597963027656
prepare_profile,1749701950.1688356,2025-06-12 13:19:10.168,13.5,5.26,0.15402500866912305
key_establishment,1749701950.169899,2025-06-12 13:19:10.169,18.66,3.3,0.2899400133173913
key_establishment,1749701950.1709354,2025-06-12 13:19:10.170,21.26,5.25,0.22174397599883378
key_establishment,1749701950.1729662,2025-06-12 13:19:10.172,18.31,4.05,0.349256006302312
key_establishment,1749701950.1747618,2025-06-12 13:19:10.174,20.07,3.67,0.28349499916657805
key_establishment,1749701950.1758227,2025-06-12 13:19:10.175,16.4,4.91,0.19227698794566095
key_establishment,1749701950.1767426,2025-06-12 13:19:10.176,17.23,4.81,0.1535949995741248
key_establishment,1749701950.1776717,2025-06-12 13:19:10.177,23.79,4.86,0.14413698227144778
key_establishment,1749701950.1791515,2025-06-12 13:19:10.179,18.26,6.32,0.20645398763008416
register_euicc,1749701950.1802216,2025-06-12 13:19:10.180,15.5,5.55,0.19229200552217662
register_euicc,1749701950.1811173,2025-06-12 13:19:10.181,14.07,4.14,0.15180098125711083
register_euicc,1749701950.1819553,2025-06-12 13:19:10.181,15.38,4.07,0.12844402226619422
register_euicc,1749701950.1828208,2025-06-12 13:19:10.182,12.61,3.37,0.1361820031888783
create_isdp,1749701950.1842802,2025-06-12 13:19:10.184,7.84,2.36,0.12918098946101964
create_isdp,1749701950.185152,2025-06-12 13:19:10.185,6.7,3.27,0.1190180191770196
create_isdp,1749701950.1858394,2025-06-12 13:19:10.185,7.67,4.28,0.08832299499772489
create_isdp,1749701950.1865418,2025-06-12 13:19:10.186,6.4,2.28,0.09880299330689013
install_profile,1749701950.1873817,2025-06-12 13:19:10.187,21.62,11.02,0.23531398619525135
install_profile,1749701950.1885228,2025-06-12 13:19:10.188,22.89,7.56,0.17877802019938827
install_profile,1749701950.1892166,2025-06-12 13:19:10.189,23.33,9.18,0.14324599760584533
install_profile,1749701950.1898165,2025-06-12 13:19:10.189,20.9,7.33,0.13097800547257066
enable_profile,1749701950.1904933,2025-06-12 13:19:10.190,7.74,2.55,0.057536992244422436
enable_profile,1749701950.1909113,2025-06-12 13:19:10.190,9.63,3.22,0.04588501178659499
install_profile,1749701950.1915889,2025-06-12 13:19:10.191,29.66,9.95,0.08492497727274895
enable_profile,1749701950.1920254,2025-06-12 13:19:10.192,11.1,1.52,0.04467699909582734
install_profile,1749701950.1923683,2025-06-12 13:19:10.192,24.66,10.86,0.054140022257342935
enable_profile,1749701950.1926742,2025-06-12 13:19:10.192,9.14,1.84,0.03587102401070297
key_establishment,1749701950.193061,2025-06-12 13:19:10.193,18.53,5.55,0.12049500946886837
install_profile,1749701950.1936226,2025-06-12 13:19:10.193,29.63,9.72,0.06120497710071504
install_profile,1749701950.1939495,2025-06-12 13:19:10.193,26.23,9.76,0.04936000914312899
key_establishment,1749701950.194268,2025-06-12 13:19:10.194,21.82,4.24,0.0890660157892853
status_verification,1749701950.1947796,2025-06-12 13:19:10.194,3.1,0.7,0.3360940027050674
key_establishment,1749701950.1951494,2025-06-12 13:19:10.195,21.47,6.8,0.1004739897325635
key_establishment,1749701950.195557,2025-06-12 13:19:10.195,23.29,5.58,0.07613701745867729
status_verification,1749701950.1957436,2025-06-12 13:19:10.195,3.0,0.6,0.019589002477005124
status_verification,1749701950.1960566,2025-06-12 13:19:10.196,3.59,1.32,0.17191801453009248
status_verification,1749701950.196343,2025-06-12 13:19:10.196,3.78,0.53,0.12693600729107857
status_verification,1749701950.1965773,2025-06-12 13:19:10.196,3.74,1.4,0.11129901395179331
status_verification,1749701950.1968777,2025-06-12 13:19:10.196,3.61,1.17,0.09816000238060951
status_verification,1749701950.1970153,2025-06-12 13:19:10.197,3.68,0.9,0.013807992218062282
status_verification,1749701950.1971214,2025-06-12 13:19:10.197,2.79,0.68,0.012100994354113936
status_verification,1749701950.197218,2025-06-12 13:19:10.197,3.07,0.97,0.01216199598275125
status_verification,1749701950.1974735,2025-06-12 13:19:10.197,3.81,0.59,0.01779201556928456
status_verification,1749701950.1975987,2025-06-12 13:19:10.197,3.05,1.35,0.013942975783720613
status_verification,1749701950.1976964,2025-06-12 13:19:10.197,3.53,0.65,0.0123149948194623
prepare_profile,1749701950.3315105,2025-06-12 13:19:10.331,17.77,8.92,0.4009830008726567
prepare_profile,1749701950.3336535,2025-06-12 13:19:10.333,14.19,7.38,0.23881398374214768
key_establishment,1749701950.3350232,2025-06-12 13:19:10.335,21.68,6.79,0.3073530097026378
key_establishment,1749701950.3360507,2025-06-12 13:19:10.336,20.44,5.65,0.21841700072400272
key_establishment,1749701950.3374848,2025-06-12 13:19:10.337,20.11,5.91,0.19941601203754544
key_establishment,1749701950.338565,2025-06-12 13:19:10.338,19.17,7.12,0.18564701895229518
register_euicc,1749701950.3395503,2025-06-12 13:19:10.339,10.62,4.55,0.15074698603712022
create_isdp,1749701950.3413706,2025-06-12 13:19:10.341,8.26,4.15,0.13659600517712533
register_euicc,1749701950.3423417,2025-06-12 13:19:10.342,12.76,4.84,0.1380569883622229
install_profile,1749701950.3434343,2025-06-12 13:19:10.343,24.67,6.63,0.2983819867949933
create_isdp,1749701950.3449125,2025-06-12 13:19:10.344,7.18,3.68,0.12134900316596031
enable_profile,1749701950.34587,2025-06-12 13:19:10.345,8.65,1.64,0.10284400195814669
install_profile,1749701950.346854,2025-06-12 13:19:10.346,23.82,8.66,0.24698101333342493
install_profile,1749701950.3486457,2025-06-12 13:19:10.348,29.58,11.82,0.22005298524163663
